band_index,wavelength_nm,mean,std,valid_ratio
160,1177.08,0.23361161,0.10070941,0.7173584485419285
161,1182.1,0.23495662,0.10144675,0.7173584485419285
162,1187.11,0.23677957,0.102496795,0.7173584485419285
163,1192.12,0.23935087,0.10380473,0.7173584485419285
164,1197.13,0.24170452,0.10499793,0.7173584485419285
165,1202.14,0.24354127,0.10600599,0.7173584485419285
166,1207.15,0.24582618,0.10712335,0.7173584485419285
167,1212.16,0.2485295,0.108415194,0.7173584485419285
168,1217.17,0.25117582,0.109642014,0.7173584485419285
169,1222.18,0.25381866,0.11074465,0.7173584485419285
170,1227.2,0.25611475,0.11166662,0.7173584485419285
171,1232.21,0.25811923,0.112475224,0.7173584485419285
172,1237.22,0.2597541,0.1130806,0.7173584485419285
173,1242.23,0.26098743,0.113565005,0.7173584485419285
174,1247.24,0.26194665,0.11398257,0.7173584485419285
175,1252.25,0.26270953,0.11428463,0.7173584485419285
176,1257.26,0.26304471,0.11442078,0.7173584485419285
177,1262.27,0.26279038,0.11425961,0.7173584485419285
178,1267.28,0.26248422,0.11403248,0.7173584485419285
179,1272.29,0.26237947,0.11419011,0.7173584485419285
180,1277.3,0.26213536,0.114438795,0.7173584485419285
181,1282.31,0.26173145,0.114407435,0.7173584485419285
182,1287.32,0.25980622,0.1137815,0.7173584485419285
183,1292.33,0.25792474,0.11315822,0.7173584485419285
184,1297.33,0.255733,0.11244167,0.7173584485419285
185,1302.34,0.2527394,0.11150473,0.7173584485419285
186,1307.35,0.24963906,0.110585086,0.7173584485419285
187,1312.36,0.24668151,0.10990693,0.7173584485419285
188,1317.37,0.24245031,0.108929195,0.7173584485419285
189,1322.38,0.23885229,0.10823922,0.7173584485419285
190,1327.39,0.23387626,0.10724279,0.7173584485419285
191,1332.4,0.22772221,0.10618527,0.7173584485419285
192,1337.4,0.22425842,0.10587715,0.7173584485419285
193,1342.41,0.22339493,0.10663753,0.7173584485419285
194,1347.42,0.22279663,0.108049266,0.7173584485419285
195,1352.43,0.2133777,0.10779025,0.7173584485419285
196,1357.44,0.19369306,0.10902018,0.7173584485419285
197,1362.44,-0.010000001,9.313226e-10,0.7173584485419285
198,1367.45,-0.010000001,9.313226e-10,0.7173584485419285
199,1372.46,-0.010000001,9.313226e-10,0.7173584485419285
200,1377.47,-0.010000001,9.313226e-10,0.7173584485419285
201,1382.47,-0.010000001,9.313226e-10,0.7173584485419285
202,1387.48,-0.010000001,9.313226e-10,0.7173584485419285
203,1392.49,-0.010000001,9.313226e-10,0.7173584485419285
204,1397.5,-0.010000001,9.313226e-10,0.7173584485419285
205,1402.5,-0.010000001,9.313226e-10,0.7173584485419285
206,1407.51,-0.010000001,9.313226e-10,0.7173584485419285
207,1412.52,1.038273,0.6052211,0.7173584485419285
208,1417.52,0.6213703,0.337882,0.7173584485419285
209,1422.53,0.30183265,0.15488583,0.7173584485419285
210,1427.53,0.1718365,0.075125486,0.7173584485419285
211,1432.54,0.1646539,0.069369055,0.7173584485419285
212,1437.55,0.17771934,0.0794789,0.7173584485419285
213,1442.55,0.16641225,0.07761043,0.7173584485419285
214,1447.56,0.14155413,0.0700402,0.7173584485419285
215,1452.56,0.14082672,0.07615738,0.7173584485419285
216,1457.57,0.14302297,0.081140764,0.7173584485419285
217,1462.57,0.14839803,0.08341251,0.7173584485419285
218,1467.58,0.16051508,0.08442761,0.7173584485419285
219,1472.58,0.14048126,0.07530975,0.7173584485419285
220,1477.59,0.13241278,0.073473,0.7173584485419285
221,1482.59,0.13089257,0.07386079,0.7173584485419285
222,1487.6,0.14220878,0.081066534,0.7173584485419285
223,1492.6,0.15119861,0.08639939,0.7173584485419285
224,1497.61,0.16119434,0.09150701,0.7173584485419285
225,1502.61,0.16719347,0.0943377,0.7173584485419285
226,1507.61,0.17227939,0.09643668,0.7173584485419285
227,1512.62,0.17741622,0.09871299,0.7173584485419285
228,1517.62,0.18181214,0.10053536,0.7173584485419285
229,1522.63,0.18565628,0.10186792,0.7173584485419285
230,1527.63,0.18931489,0.10332639,0.7173584485419285
231,1532.63,0.19298273,0.104733124,0.7173584485419285
232,1537.64,0.19569689,0.105765074,0.7173584485419285
233,1542.64,0.19753715,0.10610857,0.7173584485419285
234,1547.64,0.19991736,0.10692425,0.7173584485419285
235,1552.64,0.20207758,0.10757998,0.7173584485419285
236,1557.65,0.20385654,0.108070344,0.7173584485419285
237,1562.65,0.205247,0.10836413,0.7173584485419285
238,1567.65,0.2072716,0.10900263,0.7173584485419285
239,1572.65,0.20952311,0.109908186,0.7173584485419285
240,1577.65,0.21062718,0.11017862,0.7173584485419285
241,1582.66,0.21099427,0.10996634,0.7173584485419285
242,1587.66,0.21215646,0.11020976,0.7173584485419285
243,1592.66,0.2137435,0.11079941,0.7173584485419285
244,1597.66,0.21612597,0.111714326,0.7173584485419285
245,1602.66,0.21757783,0.11236043,0.7173584485419285
246,1607.66,0.2200691,0.11337644,0.7173584485419285
247,1612.66,0.22002697,0.11318002,0.7173584485419285
248,1617.66,0.22078216,0.11339725,0.7173584485419285
249,1622.66,0.2219514,0.11384727,0.7173584485419285
250,1627.66,0.22305438,0.11420227,0.7173584485419285
251,1632.66,0.22451198,0.11484001,0.7173584485419285
252,1637.66,0.22503085,0.115011886,0.7173584485419285
253,1642.66,0.22584687,0.11548124,0.7173584485419285
254,1647.66,0.22610009,0.115637034,0.7173584485419285
255,1652.66,0.22654627,0.11587553,0.7173584485419285
256,1657.66,0.2248774,0.11508961,0.7173584485419285
257,1662.66,0.22564964,0.115499035,0.7173584485419285
258,1667.66,0.22454073,0.115069285,0.7173584485419285
259,1672.66,0.22453,0.11500286,0.7173584485419285
260,1677.66,0.2238544,0.114744134,0.7173584485419285
261,1682.66,0.22384916,0.11471294,0.7173584485419285
262,1687.65,0.22267622,0.1141136,0.7173584485419285
263,1692.65,0.22063255,0.113254264,0.7173584485419285
264,1697.65,0.21964818,0.11284317,0.7173584485419285
265,1702.65,0.21847579,0.11259874,0.7173584485419285
266,1707.64,0.21681537,0.11209832,0.7173584485419285
267,1712.64,0.21424934,0.11100973,0.7173584485419285
268,1717.64,0.21413562,0.1110957,0.7173584485419285
269,1722.64,0.21215609,0.11053112,0.7173584485419285
270,1727.63,0.20970401,0.10958313,0.7173584485419285
271,1732.63,0.21022667,0.110161185,0.7173584485419285
272,1737.62,0.2076581,0.109059066,0.7173584485419285
273,1742.62,0.20703761,0.1089517,0.7173584485419285
274,1747.62,0.20725624,0.1096757,0.7173584485419285
275,1752.61,0.20474806,0.10866578,0.7173584485419285
276,1757.61,0.20362641,0.10840092,0.7173584485419285
277,1762.6,0.20268863,0.10839467,0.7173584485419285
278,1767.6,0.1941042,0.10416641,0.7173584485419285
279,1772.59,0.18960276,0.10225248,0.7173584485419285
280,1777.59,0.18327981,0.09970031,0.7173584485419285
281,1782.58,0.1803941,0.09833207,0.7173584485419285
282,1787.58,0.17195393,0.0942849,0.7173584485419285
283,1792.57,0.18237194,0.099088304,0.7173584485419285
284,1797.56,0.14667337,0.078537725,0.7173584485419285
285,1802.56,-0.010000001,9.313226e-10,0.7173584485419285
286,1807.55,-0.010000001,9.313226e-10,0.7173584485419285
287,1812.54,-0.010000001,9.313226e-10,0.7173584485419285
288,1817.54,-0.010000001,9.313226e-10,0.7173584485419285
289,1822.53,-0.010000001,9.313226e-10,0.7173584485419285
290,1827.52,-0.010000001,9.313226e-10,0.7173584485419285
291,1832.51,-0.010000001,9.313226e-10,0.7173584485419285
292,1837.51,-0.010000001,9.313226e-10,0.7173584485419285
293,1842.5,-0.010000001,9.313226e-10,0.7173584485419285
294,1847.49,-0.010000001,9.313226e-10,0.7173584485419285
295,1852.48,-0.010000001,9.313226e-10,0.7173584485419285
296,1857.47,-0.010000001,9.313226e-10,0.7173584485419285
297,1862.46,-0.010000001,9.313226e-10,0.7173584485419285
298,1867.45,-0.010000001,9.313226e-10,0.7173584485419285
299,1872.44,-0.010000001,9.313226e-10,0.7173584485419285
300,1877.43,-0.010000001,9.313226e-10,0.7173584485419285
301,1882.42,-0.010000001,9.313226e-10,0.7173584485419285
302,1887.41,-0.010000001,9.313226e-10,0.7173584485419285
303,1892.4,-0.010000001,9.313226e-10,0.7173584485419285
304,1897.39,-0.010000001,9.313226e-10,0.7173584485419285
305,1902.38,-0.010000001,9.313226e-10,0.7173584485419285
306,1907.37,-0.010000001,9.313226e-10,0.7173584485419285
307,1912.36,-0.010000001,9.313226e-10,0.7173584485419285
308,1917.35,-0.010000001,9.313226e-10,0.7173584485419285
309,1922.33,-0.010000001,9.313226e-10,0.7173584485419285
310,1927.32,-0.010000001,9.313226e-10,0.7173584485419285
311,1932.31,-0.010000001,9.313226e-10,0.7173584485419285
312,1937.3,-0.010000001,9.313226e-10,0.7173584485419285
313,1942.28,-0.010000001,9.313226e-10,0.7173584485419285
314,1947.27,-0.010000001,9.313226e-10,0.7173584485419285
315,1952.26,-0.010000001,9.313226e-10,0.7173584485419285
316,1957.24,-0.010000001,9.313226e-10,0.7173584485419285
317,1962.23,-0.010000001,9.313226e-10,0.7173584485419285
318,1967.21,-0.010000001,9.313226e-10,0.7173584485419285
319,1972.2,0.11681527,0.07877913,0.7173584485419285
320,1977.18,0.11996594,0.08053633,0.7173584485419285
321,1982.17,0.12978038,0.085243754,0.7173584485419285
322,1987.15,0.13249089,0.08667626,0.7173584485419285
323,1992.14,0.13180678,0.08667733,0.7173584485419285
324,1997.12,0.13406186,0.08702516,0.7173584485419285
325,2002.1,0.123425804,0.0766356,0.7173584485419285
326,2007.09,0.11290217,0.072460406,0.7173584485419285
327,2012.07,0.12181261,0.07805281,0.7173584485419285
328,2017.05,0.115031414,0.07464281,0.7173584485419285
329,2022.04,0.12646918,0.082634576,0.7173584485419285
330,2027.02,0.1368217,0.08845382,0.7173584485419285
331,2032.0,0.14260776,0.090986095,0.7173584485419285
332,2036.98,0.15042242,0.09462226,0.7173584485419285
333,2041.96,0.1510473,0.09571572,0.7173584485419285
334,2046.95,0.15283525,0.096443415,0.7173584485419285
335,2051.93,0.1517946,0.09568413,0.7173584485419285
336,2056.91,0.14647515,0.09337716,0.7173584485419285
337,2061.89,0.14815862,0.094121285,0.7173584485419285
338,2066.87,0.14685966,0.09312922,0.7173584485419285
339,2071.85,0.14401352,0.090439975,0.7173584485419285
340,2076.83,0.14931534,0.093391016,0.7173584485419285
341,2081.81,0.15126885,0.09418656,0.7173584485419285
342,2086.79,0.15275368,0.09479483,0.7173584485419285
343,2091.76,0.15534179,0.096025184,0.7173584485419285
344,2096.74,0.15477234,0.095435254,0.7173584485419285
345,2101.72,0.15493211,0.09523281,0.7173584485419285
346,2106.7,0.15797564,0.09686888,0.7173584485419285
347,2111.67,0.1585931,0.09711743,0.7173584485419285
348,2116.65,0.15817022,0.09663868,0.7173584485419285
349,2121.63,0.1576616,0.09617663,0.7173584485419285
350,2126.6,0.15996341,0.09736352,0.7173584485419285
351,2131.58,0.16043822,0.097441964,0.7173584485419285
352,2136.56,0.1616166,0.098016754,0.7173584485419285
353,2141.53,0.1619143,0.09807756,0.7173584485419285
354,2146.51,0.16214792,0.0980963,0.7173584485419285
355,2151.48,0.16078432,0.09734994,0.7173584485419285
356,2156.46,0.15954119,0.09636009,0.7173584485419285
357,2161.43,0.16089132,0.09697729,0.7173584485419285
358,2166.41,0.16008325,0.09639097,0.7173584485419285
359,2171.38,0.16067299,0.09667786,0.7173584485419285
360,2176.35,0.16051547,0.09643046,0.7173584485419285
361,2181.33,0.1600798,0.09603479,0.7173584485419285
362,2186.3,0.15714386,0.09437657,0.7173584485419285
363,2191.27,0.15908551,0.09520595,0.7173584485419285
364,2196.24,0.15885085,0.09503969,0.7173584485419285
365,2201.22,0.15927464,0.09525772,0.7173584485419285
366,2206.19,0.1584854,0.09467537,0.7173584485419285
367,2211.16,0.15949507,0.095070615,0.7173584485419285
368,2216.13,0.16030855,0.09578182,0.7173584485419285
369,2221.1,0.16173343,0.09674349,0.7173584485419285
370,2226.07,0.16187601,0.0968007,0.7173584485419285
371,2231.04,0.1628255,0.09767163,0.7173584485419285
372,2236.01,0.16114703,0.096825115,0.7173584485419285
373,2240.98,0.1596384,0.09607263,0.7173584485419285
374,2245.95,0.1574063,0.09503932,0.7173584485419285
375,2250.92,0.15572332,0.094279565,0.7173584485419285
376,2255.89,0.15457712,0.093720175,0.7173584485419285
377,2260.86,0.1527844,0.09306179,0.7173584485419285
378,2265.82,0.14915285,0.09104055,0.7173584485419285
379,2270.79,0.14742832,0.090285145,0.7173584485419285
380,2275.76,0.147672,0.09077969,0.7173584485419285
381,2280.73,0.14685425,0.09049802,0.7173584485419285
382,2285.69,0.14546418,0.089970894,0.7173584485419285
383,2290.66,0.14351682,0.0891303,0.7173584485419285
384,2295.62,0.13945688,0.0871484,0.7173584485419285
385,2300.59,0.14085774,0.08843489,0.7173584485419285
386,2305.56,0.1400535,0.08807594,0.7173584485419285
387,2310.52,0.13572422,0.08557869,0.7173584485419285
388,2315.49,0.13669421,0.086454414,0.7173584485419285
389,2320.45,0.1316447,0.08353759,0.7173584485419285
390,2325.41,0.12915257,0.08215416,0.7173584485419285
391,2330.38,0.13190354,0.08400402,0.7173584485419285
392,2335.34,0.13156684,0.08402999,0.7173584485419285
393,2340.31,0.1273355,0.08179422,0.7173584485419285
394,2345.27,0.12402453,0.08012504,0.7173584485419285
395,2350.23,0.119432025,0.0778073,0.7173584485419285
396,2355.19,0.11981656,0.078070216,0.7173584485419285
397,2360.16,0.123892486,0.08048756,0.7173584485419285
398,2365.12,0.121450834,0.0793342,0.7173584485419285
399,2370.08,0.120674275,0.079367034,0.7173584485419285
400,2375.04,0.11714315,0.07727199,0.7173584485419285
401,2380.0,0.10735931,0.07155824,0.7173584485419285
402,2384.97,0.1054376,0.07101329,0.7173584485419285
403,2389.93,0.106256396,0.07150974,0.7173584485419285
404,2394.89,0.11189978,0.07533624,0.7173584485419285
405,2399.85,0.11243642,0.07569242,0.7173584485419285
406,2404.81,0.10763381,0.0731783,0.7173584485419285
407,2409.77,0.10009019,0.06815443,0.7173584485419285
408,2414.72,0.09706904,0.06841868,0.7173584485419285
409,2419.68,0.09227644,0.06584564,0.7173584485419285
410,2424.64,0.10394375,0.073003456,0.7173584485419285
411,2429.6,0.1078378,0.07489171,0.7173584485419285
412,2434.56,0.10738051,0.077731416,0.7173584485419285
413,2439.52,0.10485902,0.07484682,0.7173584485419285
414,2444.48,0.10515087,0.07739865,0.7173584485419285
415,2449.43,0.08350337,0.08105067,0.7173584485419285
416,2454.39,0.10205483,0.08117702,0.7173584485419285
417,2459.35,0.11149766,0.08332348,0.7173584485419285
418,2464.31,0.10541722,0.08517043,0.7173584485419285
419,2469.26,0.10455236,0.0911102,0.7173584485419285
420,2474.22,0.10869092,0.1077043,0.7173584485419285
421,2479.18,0.1237348,0.11354223,0.7173584485419285
422,2484.13,0.18558499,0.20232826,0.7173584485419285
423,2489.09,0.19932166,0.19892691,0.7173584485419285
424,2494.04,0.25124726,0.25962,0.7173584485419285
425,2499.0,0.22479557,0.24658917,0.7173584485419285
