score
2.0601017
2.1331954
2.143212
2.4116166
2.915056
2.8795657
2.6558647
2.1265147
2.162896
2.1628957
2.1265502
2.5302598
2.8000014
2.6558645
2.6558645
2.6345096
2.7258224
2.2679832
2.5473292
2.826736
2.826736
2.0634217
2.1121674
2.1121674
2.1440969
2.3896735
2.8000014
2.4157612
2.7065938
2.7065938
2.857507
2.468054
2.548467
2.708263
2.826736
2.4489143
2.3976443
2.310481
2.4433382
2.6203375
2.6203375
2.4534035
2.0882864
2.0592973
2.1174014
2.1174014
2.2209067
2.4166677
2.3213954
2.6619594
2.7272913
2.7272913
2.4848456
2.3024635
2.708263
2.5520322
2.5520322
2.510317
2.6823268
2.6356046
2.5755
2.4320533
2.4534035
2.4558744
2.4719665
2.2332516
2.1412134
2.1412134
2.1579094
2.2297597
2.0814586
2.035033
2.0877807
2.209925
2.2209067
2.212588
2.3471708
2.9020927
2.4988213
2.4988213
2.1677752
2.3083396
2.307379
2.276198
2.2807107
2.2807107
2.641565
2.7849135
2.8681028
2.4320533
2.4320533
2.5904355
2.710693
2.3987672
2.3493092
2.5194511
2.5194511
2.2297597
2.5763843
3.0431976
2.7763567
2.7763567
2.302374
2.1523306
2.0780559
2.0010145
2.0240033
2.209925
2.209925
2.2151246
2.2620182
2.7214527
2.6869495
2.2392642
2.2392642
2.3083396
2.1758668
2.107036
2.2651727
2.2651727
2.6119196
2.7232406
2.8681028
2.8346047
2.8694358
2.8694358
2.775589
2.501643
2.7578242
2.9624832
2.5194511
2.70472
2.8920484
2.9038942
2.7362716
2.618811
2.618811
2.3441472
2.0852673
2.1031208
2.2769008
2.2769008
2.243919
2.6988337
2.8702648
2.0172307
1.980277
2.0569813
2.0318098
2.0650702
2.0650702
2.1118298
2.1718388
2.3417795
2.1957297
2.2392642
2.1911945
2.171757
2.1716428
2.472619
2.890912
2.890912
3.1614304
3.0440712
2.9695592
2.7150917
2.7150917
2.5569391
2.3765473
2.5343373
2.9624832
2.7489672
2.7489672
2.7308645
2.816556
3.0509908
3.0555606
3.0555606
2.3441472
2.3632467
2.6053092
2.72289
2.795401
2.795401
2.9066916
2.8702648
2.7490778
2.543063
2.543063
1.7870883
1.5965706
1.6864837
1.7272391
2.0184276
2.0184276
1.964164
2.0569813
2.0549192
2.0040803
2.0040803
2.0173407
2.0444396
2.1699274
2.1957297
2.0716608
2.0716608
2.2328136
2.3797596
2.743151
3.2389183
3.2389183
3.1614304
3.146043
2.835104
2.6816134
2.489062
2.489062
2.1159182
1.9748093
2.4933665
2.5995154
2.5995154
2.7502415
2.845249
2.6739335
2.400749
2.9549
2.9549
2.9166253
2.7464871
2.3976564
2.4397032
2.4397032
2.4477122
2.5340226
2.645025
2.6595147
2.358863
2.358863
1.8939242
1.6427765
1.7272391
1.5286152
1.5286152
1.3602358
1.0988241
1.4091526
2.3761988
3.1676524
1.9586719
1.9586719
1.964164
2.0425274
2.0667005
2.0036533
2.0399613
2.0399613
2.0446036
2.2516792
2.135235
2.1269233
2.2933674
2.2933674
2.5053437
2.5901027
2.808111
2.9849064
2.9849064
2.482019
2.2691145
2.3631783
2.3201346
2.1596951
2.1596951
1.9748093
1.9905504
2.4325504
2.6965563
2.6965563
2.711047
2.4336965
2.400749
2.558722
2.7368398
2.7368398
2.3039582
2.0582898
2.1037831
2.1395025
2.4477122
2.0406253
2.1922479
2.4644985
2.0999424
2.159352
2.159352
2.9597483
